METHOD,LR,VALUE
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.0422222222222,0.229871
momentum,0.0422222222222,0.225506
momentum,0.0422222222222,0.224643
momentum,0.0422222222222,0.224394
momentum,0.0422222222222,0.224326
momentum,0.0422222222222,0.224306
momentum,0.0422222222222,0.224301
momentum,0.0422222222222,0.2243
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0744444444444,0.226752
momentum,0.0744444444444,0.224592
momentum,0.0744444444444,0.224345
momentum,0.0744444444444,0.224307
momentum,0.0744444444444,0.2243
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.106666666667,0.225493
momentum,0.106666666667,0.224381
momentum,0.106666666667,0.224306
momentum,0.106666666667,0.2243
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.138888888889,0.224875
momentum,0.138888888889,0.224324
momentum,0.138888888889,0.2243
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
